Date,Alcohol1,Alcohol2,low_score,male,white,recidivism,acc,aged,year,bac1,bac2
11jun2003,191,192,191,1,1,0,1,25,2003,.191,.192
17jun2006,127,126,126,1,1,0,0,34,2006,.127,.126
01sep2007,188,198,188,1,1,0,0,39,2007,.18799999,.198
18aug1999,299,296,296,0,1,0,0,46,1999,.29899999,.296
12nov2006,133,142,133,1,1,0,0,45,2006,.133,.142
26jan2007,118,119,118,0,1,0,0,22,2007,.118,.119
05jul2000,130,125,125,1,1,1,0,24,2000,.13,.125
14oct2006,148,134,134,1,1,0,0,35,2006,.148,.134
24mar2007,197,189,189,0,1,0,0,23,2007,.197,.189
18oct2006,141,137,137,0,1,0,0,23,2006,.141,.13699999
06apr2002,88,91,88,1,1,0,0,49,2002,.088,.090999998
18oct2000,94,93,93,1,1,0,0,39,2000,.093999997,.093000002
17mar2000,121,121,121,1,1,0,0,30,2000,.121,.121
07may2001,202,216,202,0,1,0,0,54,2001,.20200001,.21600001
15feb2003,119,125,119,1,1,0,0,26,2003,.119,.125
02oct1999,94,81,81,0,1,0,0,51,1999,.093999997,.081
11may2001,158,153,153,1,1,0,0,53,2001,.15800001,.153
03dec2006,110,101,101,1,1,0,0,27,2006,.11,.101
28apr2001,174,181,174,1,0,0,0,23,2001,.17399999,.18099999
23feb2003,40,40,40,1,1,0,0,58,2003,.039999999,.039999999
01feb2004,63,63,63,0,1,0,0,39,2004,.063000001,.063000001
09oct2001,259,261,259,1,1,0,1,43,2001,.259,.26100001
14jun2004,291,290,290,1,1,0,1,51,2004,.29100001,.28999999
19jun1999,200,191,191,1,1,1,0,41,1999,.2,.191
03aug2004,212,219,212,0,1,1,0,57,2004,.212,.219
23feb2007,205,208,205,1,1,0,0,36,2007,.205,.208
14jul2006,102,100,100,0,0,0,0,63,2006,.102,.1
13dec2002,130,142,130,0,1,0,0,35,2002,.13,.142
24mar2000,86,88,86,1,1,0,0,47,2000,.086000003,.088
19jun2002,119,123,119,1,1,0,0,23,2002,.119,.123
28nov1999,79,74,74,1,1,1,0,27,1999,.079000004,.074000001
15may1999,91,91,91,1,1,0,0,27,1999,.090999998,.090999998
20oct2002,184,183,183,0,1,0,1,28,2002,.184,.183
26jan2007,154,152,152,1,1,0,0,31,2007,.154,.152
15oct2006,133,141,133,1,1,0,1,24,2006,.133,.141
04nov2007,112,111,111,1,1,0,0,21,2007,.112,.111
22feb2001,90,90,90,0,1,0,0,21,2001,.090000004,.090000004
02jan2000,47,47,47,1,1,0,1,48,2000,.046999998,.046999998
24sep2004,125,126,125,1,1,0,1,29,2004,.125,.126
02feb2002,129,137,129,1,1,0,1,45,2002,.12899999,.13699999
11jun2006,150,153,150,1,1,0,0,43,2006,.15000001,.153
09nov1999,157,169,157,0,1,1,0,30,1999,.15700001,.169
14sep2002,183,182,182,1,0,0,0,34,2002,.183,.182
26nov2003,73,70,70,1,1,0,0,36,2003,.072999999,.07
15aug2006,95,96,95,0,1,1,0,21,2006,.094999999,.096000001
04sep2004,47,45,45,0,1,0,0,45,2004,.046999998,.045000002
21may2004,77,75,75,1,1,0,0,42,2004,.077,.075000003
27dec2002,98,95,95,1,1,0,0,41,2002,.097999997,.094999999
23nov2002,242,229,229,0,0,0,0,37,2002,.242,.229
27feb1999,147,143,143,1,1,0,0,28,1999,.147,.14300001
11sep2005,146,151,146,1,1,1,0,21,2005,.146,.15099999
06apr2006,145,144,144,1,1,0,0,28,2006,.145,.14399999
27sep2000,104,103,103,1,1,0,0,40,2000,.104,.103
07jul2001,72,74,72,1,1,0,0,27,2001,.071999997,.074000001
02feb2006,92,86,86,1,1,0,1,32,2006,.092,.086000003
15oct2005,165,158,158,0,1,0,0,22,2005,.16500001,.15800001
08aug2002,119,115,115,1,1,1,0,45,2002,.119,.115
19mar2004,117,112,112,1,1,0,0,46,2004,.117,.112
01oct2005,235,241,235,0,0,0,1,37,2005,.235,.241
23sep2006,217,221,217,1,1,1,0,43,2006,.21699999,.221
23dec2004,130,126,126,1,1,0,0,50,2004,.13,.126
09jan2005,152,152,152,1,1,0,0,23,2005,.152,.152
07mar1999,203,195,195,1,1,0,0,22,1999,.20299999,.19499999
14sep2007,226,216,216,1,1,1,0,41,2007,.226,.21600001
02oct2005,96,91,91,1,1,0,0,53,2005,.096000001,.090999998
08jul2006,154,149,149,1,1,0,0,46,2006,.154,.149
29sep2002,222,210,210,1,1,0,0,26,2002,.222,.20999999
04feb2000,153,152,152,0,1,0,0,35,2000,.153,.152
15jul2007,155,148,148,1,1,0,0,21,2007,.155,.148
18may1999,146,143,143,0,1,0,0,36,1999,.146,.14300001
20nov2003,151,147,147,1,1,0,1,49,2003,.15099999,.147
06nov2005,142,136,136,1,1,0,0,56,2005,.142,.13600001
28oct2001,104,110,104,0,1,0,0,39,2001,.104,.11
22dec2002,116,119,116,1,1,0,0,35,2002,.116,.119
16feb2000,237,230,230,0,1,0,1,41,2000,.237,.23
31dec2000,87,88,87,0,1,0,1,35,2000,.086999997,.088
07oct2006,184,190,184,1,1,0,0,22,2006,.184,.19
13oct2001,186,180,180,0,1,0,1,25,2001,.186,.18000001
22oct2001,245,244,244,1,1,0,0,62,2001,.245,.244
02aug2006,153,146,146,1,1,0,1,51,2006,.153,.146
22dec2001,162,166,162,1,1,0,0,49,2001,.162,.16599999
19apr2002,167,157,157,1,1,0,0,28,2002,.167,.15700001
01may2004,99,100,99,0,1,0,0,27,2004,.098999999,.1
05sep2003,91,91,91,1,1,1,0,22,2003,.090999998,.090999998
02oct2000,180,184,180,1,1,0,0,23,2000,.18000001,.184
17sep1999,208,217,208,1,1,0,0,44,1999,.208,.21699999
14jul2002,190,199,190,1,1,0,1,47,2002,.19,.199
26jan2002,154,158,154,0,1,0,0,30,2002,.154,.15800001
10oct2000,225,217,217,1,1,0,1,33,2000,.22499999,.21699999
02sep2007,63,62,62,1,1,0,0,50,2007,.063000001,.061999999
26jun1999,199,205,199,1,1,0,0,24,1999,.199,.205
23nov2002,250,254,250,0,1,0,0,47,2002,.25,.25400001
13nov2007,97,96,96,1,0,0,0,40,2007,.097000003,.096000001
04dec2006,119,119,119,1,1,0,0,49,2006,.119,.119
31oct2002,102,93,93,1,1,0,0,37,2002,.102,.093000002
25feb2001,143,143,143,1,1,1,1,30,2001,.14300001,.14300001
01jan2001,189,186,186,1,1,0,1,25,2001,.189,.186
24mar2006,149,139,139,1,1,0,1,24,2006,.149,.139
03feb2002,131,123,123,1,1,0,0,38,2002,.131,.123
31oct1999,113,109,109,1,1,0,1,24,1999,.113,.109
02feb2003,236,241,236,1,0,1,0,36,2003,.236,.241
12jan2001,129,126,126,1,1,1,0,37,2001,.12899999,.126
05sep2000,80,78,78,1,0,0,0,52,2000,.079999998,.078000002
02aug2002,116,127,116,1,1,0,0,24,2002,.116,.127
22jul2007,155,155,155,1,0,0,0,39,2007,.155,.155
23sep2007,190,194,190,1,1,0,0,46,2007,.19,.19400001
17may2002,85,78,78,1,0,0,0,22,2002,.085000001,.078000002
01jan2000,37,34,34,1,0,0,0,23,2000,.037,.034000002
26sep1999,96,95,95,0,1,0,0,21,1999,.096000001,.094999999
06may2001,51,55,51,1,1,0,0,23,2001,.050999999,.055
11oct2001,174,160,160,1,1,0,1,35,2001,.17399999,.16
10oct2001,153,152,152,0,1,0,1,32,2001,.153,.152
10aug2002,75,76,75,1,1,0,0,44,2002,.075000003,.075999998
23nov2003,172,176,172,0,1,0,0,22,2003,.17200001,.176
18may2002,155,148,148,1,1,0,0,69,2002,.155,.148
30aug2002,100,99,99,1,1,0,0,37,2002,.1,.098999999
13may2005,67,74,67,1,1,1,0,48,2005,.067000002,.074000001
04nov1999,127,117,117,0,1,0,0,22,1999,.127,.117
25feb2006,119,111,111,1,1,1,0,46,2006,.119,.111
27sep2005,83,81,81,1,1,0,0,23,2005,.082999997,.081
29dec2002,90,90,90,1,1,0,0,33,2002,.090000004,.090000004
15sep2002,1,2,1,1,1,0,0,22,2002,.001,.0020000001
23may2005,102,108,102,1,1,0,0,36,2005,.102,.108
28dec2005,37,36,36,1,1,0,0,25,2005,.037,.035999998
05feb2007,115,121,115,1,0,0,0,25,2007,.115,.121
14jun2007,203,199,199,1,1,0,1,43,2007,.20299999,.199
14apr2004,140,147,140,1,1,1,1,28,2004,.14,.147
04apr2003,131,123,123,1,1,0,1,63,2003,.131,.123
20feb2003,134,125,125,1,1,0,0,23,2003,.134,.125
28jan2007,140,139,139,0,1,1,1,21,2007,.14,.139
10feb2002,151,149,149,1,1,0,0,25,2002,.15099999,.149
20aug2005,269,258,258,1,0,0,0,47,2005,.26899999,.25799999
23apr2006,107,109,107,1,1,0,0,26,2006,.107,.109
05feb2006,185,180,180,1,1,0,0,77,2006,.185,.18000001
02oct1999,276,270,270,1,1,0,0,39,1999,.27599999,.27000001
08dec2007,72,70,70,0,1,0,0,42,2007,.071999997,.07
29sep2007,168,155,155,1,1,0,0,39,2007,.168,.155
16may1999,177,167,167,0,0,0,0,34,1999,.177,.167
10mar2001,179,176,176,1,1,1,0,56,2001,.17900001,.176
08feb2005,182,184,182,1,1,0,0,51,2005,.182,.184
31dec2004,169,163,163,1,1,1,0,24,2004,.169,.163
03jun2006,140,149,140,1,1,0,0,52,2006,.14,.149
27dec2005,89,98,89,1,1,0,0,46,2005,.089000002,.097999997
05dec2004,29,28,28,1,0,0,0,25,2004,.028999999,.028000001
08jun2003,114,115,114,0,1,0,0,35,2003,.114,.115
22oct1999,154,153,153,0,1,0,0,21,1999,.154,.153
02apr2001,244,243,243,1,0,0,1,27,2001,.244,.243
26may2007,111,120,111,1,1,0,0,31,2007,.111,.12
21nov2002,126,126,126,1,1,0,0,42,2002,.126,.126
25jul2003,246,248,246,0,1,0,1,30,2003,.24600001,.248
10nov2001,115,117,115,1,1,0,0,33,2001,.115,.117
04nov2005,156,152,152,1,1,0,1,53,2005,.156,.152
03oct2004,170,163,163,0,1,0,1,38,2004,.17,.163
10sep2005,227,227,227,1,1,1,0,57,2005,.227,.227
14apr2005,208,205,205,0,1,0,0,49,2005,.208,.205
08jul1999,126,129,126,1,0,1,1,42,1999,.126,.12899999
08jul2006,135,146,135,0,1,0,0,32,2006,.13500001,.146
01jan2005,94,97,94,1,0,0,0,27,2005,.093999997,.097000003
14sep2006,151,148,148,1,1,0,1,21,2006,.15099999,.148
19sep2002,247,243,243,1,1,0,0,46,2002,.24699999,.243
20aug2006,134,142,134,1,1,0,0,41,2006,.134,.142
24sep2005,83,89,83,1,1,0,0,65,2005,.082999997,.089000002
04may2000,185,184,184,1,1,0,0,21,2000,.185,.184
12nov2004,79,79,79,0,1,0,0,25,2004,.079000004,.079000004
29dec2007,142,139,139,1,1,0,0,71,2007,.142,.139
16jun2007,254,243,243,1,1,0,0,29,2007,.25400001,.243
13may2003,133,136,133,0,1,0,1,41,2003,.133,.13600001
16jun2005,222,233,222,1,0,0,1,44,2005,.222,.233
05jul2003,124,120,120,1,1,0,0,36,2003,.124,.12
30oct2003,190,188,188,0,1,0,1,58,2003,.19,.18799999
04mar2000,126,126,126,1,0,0,0,33,2000,.126,.126
13aug2006,101,97,97,1,1,0,0,25,2006,.101,.097000003
22sep2006,228,227,227,1,1,0,0,64,2006,.228,.227
23feb2001,136,138,136,1,1,0,0,21,2001,.13600001,.138
25oct2007,78,78,78,1,1,0,1,28,2007,.078000002,.078000002
08dec2007,128,133,128,1,1,0,0,44,2007,.12800001,.133
26jul2003,79,79,79,1,1,0,0,27,2003,.079000004,.079000004
04nov2006,152,159,152,1,1,1,0,26,2006,.152,.15899999
23jun2007,168,159,159,0,1,0,0,22,2007,.168,.15899999
15jul2000,186,183,183,1,1,0,0,45,2000,.186,.183
26oct2003,124,124,124,0,1,1,0,51,2003,.124,.124
23aug2003,122,119,119,1,1,0,1,31,2003,.122,.119
26apr2000,129,118,118,1,1,1,0,29,2000,.12899999,.118
19jul2004,163,163,163,1,1,0,0,34,2004,.163,.163
14mar2002,75,74,74,0,1,1,0,30,2002,.075000003,.074000001
18jul2004,85,84,84,1,1,1,0,23,2004,.085000001,.083999999
28dec2002,78,78,78,1,1,0,0,30,2002,.078000002,.078000002
31aug2007,200,200,200,1,0,0,0,23,2007,.2,.2
28sep1999,122,126,122,1,1,0,0,42,1999,.122,.126
20oct2007,275,279,275,0,1,1,0,47,2007,.27500001,.27900001
13jul2002,112,108,108,1,1,0,0,24,2002,.112,.108
04may2005,172,168,168,1,1,0,0,53,2005,.17200001,.168
27jul2003,69,71,69,1,0,0,0,50,2003,.068999998,.071000002
15may2004,195,190,190,1,1,0,0,48,2004,.19499999,.19
01oct2002,146,150,146,1,1,0,1,22,2002,.146,.15000001
04nov2007,106,100,100,1,1,0,0,34,2007,.106,.1
24mar2003,99,94,94,1,0,0,0,51,2003,.098999999,.093999997
02oct2007,122,126,122,1,1,0,0,56,2007,.122,.126
21jan2000,98,100,98,1,1,0,1,80,2000,.097999997,.1
18may2002,132,138,132,1,1,0,0,22,2002,.132,.138
18nov2004,275,271,271,0,1,0,1,40,2004,.27500001,.271
27mar2006,121,125,121,1,0,0,0,32,2006,.121,.125
11jan2001,146,148,146,0,1,0,1,23,2001,.146,.148
20jan2002,169,168,168,1,1,1,0,23,2002,.169,.168
21oct2005,236,228,228,1,1,1,0,59,2005,.236,.228
05may1999,94,96,94,1,1,1,0,57,1999,.093999997,.096000001
12may2000,121,125,121,1,1,1,0,25,2000,.121,.125
25nov1999,196,202,196,1,1,0,0,23,1999,.19599999,.20200001
09apr2005,195,192,192,1,1,0,0,48,2005,.19499999,.192
13aug2006,173,166,166,0,1,0,1,24,2006,.17299999,.16599999
23nov2002,146,147,146,0,1,0,1,23,2002,.146,.147
16mar2002,131,136,131,1,0,0,0,29,2002,.131,.13600001
29apr2000,189,191,189,1,1,0,0,41,2000,.189,.191
01jun2004,172,172,172,0,1,0,0,38,2004,.17200001,.17200001
09feb2005,63,73,63,1,0,0,0,25,2005,.063000001,.072999999
20dec2002,86,83,83,1,0,0,0,26,2002,.086000003,.082999997
03feb2001,118,117,117,0,0,0,0,43,2001,.118,.117
07dec2001,231,225,225,1,1,0,0,41,2001,.23100001,.22499999
30mar2007,64,62,62,1,1,0,0,68,2007,.064000003,.061999999
24jan2004,4,4,4,0,0,0,1,34,2004,.0040000002,.0040000002
26may2007,123,118,118,0,1,0,0,21,2007,.123,.118
03may2003,92,89,89,1,1,0,0,42,2003,.092,.089000002
18jan2005,170,167,167,1,1,0,1,29,2005,.17,.167
10nov2002,153,156,153,0,1,0,0,21,2002,.153,.156
14oct2005,105,104,104,1,1,0,0,33,2005,.105,.104
19aug2000,215,222,215,1,1,0,0,35,2000,.215,.222
03nov2007,108,111,108,1,0,1,0,23,2007,.108,.111
22sep2001,98,101,98,1,1,0,0,22,2001,.097999997,.101
08sep2001,85,91,85,1,1,0,0,32,2001,.085000001,.090999998
18sep2007,138,140,138,1,1,0,0,47,2007,.138,.14
25oct2002,0,0,0,1,1,0,0,22,2002,0,0
04jul2004,118,113,113,0,1,0,0,33,2004,.118,.113
01apr2004,141,143,141,1,0,0,0,31,2004,.141,.14300001
23oct2006,157,150,150,1,1,0,1,53,2006,.15700001,.15000001
06jun2004,110,101,101,1,1,0,1,30,2004,.11,.101
02jul2006,93,91,91,0,1,0,0,49,2006,.093000002,.090999998
17sep2000,214,202,202,1,1,0,0,49,2000,.214,.20200001
19mar2005,199,194,194,1,1,0,1,37,2005,.199,.19400001
15aug2001,102,95,95,1,1,0,1,21,2001,.102,.094999999
23mar2006,173,172,172,1,1,0,0,30,2006,.17299999,.17200001
14apr2006,144,143,143,1,1,0,0,21,2006,.14399999,.14300001
03jul1999,74,79,74,1,1,0,0,48,1999,.074000001,.079000004
13jul2007,66,68,66,1,1,0,0,21,2007,.066,.068000004
17mar2001,147,146,146,1,1,0,0,28,2001,.147,.146
11mar2000,163,160,160,1,1,0,0,21,2000,.163,.16
12dec1999,135,134,134,1,1,0,0,27,1999,.13500001,.134
25jan2003,153,150,150,1,1,0,0,22,2003,.153,.15000001
04aug2007,122,120,120,0,1,0,0,45,2007,.122,.12
04sep2003,185,193,185,1,1,0,0,34,2003,.185,.193
16apr2005,160,162,160,0,1,0,0,26,2005,.16,.162
04apr2004,164,178,164,1,1,0,0,30,2004,.164,.178
10jun2005,141,134,134,1,1,0,0,25,2005,.141,.134
09jan2004,94,93,93,1,1,0,0,51,2004,.093999997,.093000002
04may2002,185,191,185,1,1,0,0,27,2002,.185,.191
27jul2007,191,192,191,0,1,0,0,36,2007,.191,.192
23sep2006,114,118,114,1,1,0,0,79,2006,.114,.118
07apr1999,172,166,166,0,1,1,0,46,1999,.17200001,.16599999
04may2002,142,133,133,1,0,0,0,21,2002,.142,.133
10jan2001,141,144,141,1,1,0,0,24,2001,.141,.14399999
16feb2003,135,141,135,1,0,0,0,32,2003,.13500001,.141
14sep2001,156,155,155,1,1,0,0,34,2001,.156,.155
21dec2007,190,190,190,1,0,0,0,26,2007,.19,.19
16feb2002,146,139,139,1,1,0,0,33,2002,.146,.139
22jan2000,149,153,149,1,1,1,0,33,2000,.149,.153
21dec2002,195,192,192,1,1,0,1,33,2002,.19499999,.192
15apr2005,84,97,84,1,1,0,0,44,2005,.083999999,.097000003
24nov2007,142,143,142,0,1,0,0,39,2007,.142,.14300001
30jul2000,117,118,117,1,1,0,0,41,2000,.117,.118
14jun1999,173,167,167,0,1,0,0,25,1999,.17299999,.167
04nov2006,274,263,263,1,1,1,0,55,2006,.27399999,.26300001
28oct2006,126,135,126,1,1,0,0,27,2006,.126,.13500001
01oct1999,79,79,79,1,1,0,0,40,1999,.079000004,.079000004
30mar2002,101,112,101,0,1,1,0,35,2002,.101,.112
31mar2000,179,185,179,1,1,0,0,28,2000,.17900001,.185
11mar2001,106,110,106,1,1,0,0,29,2001,.106,.11
09nov2002,102,106,102,1,1,0,0,26,2002,.102,.106
17jan2004,118,116,116,1,1,0,0,23,2004,.118,.116
22jun2003,130,126,126,1,1,0,0,52,2003,.13,.126
09aug2007,156,159,156,0,1,0,1,59,2007,.156,.15899999
16sep2007,82,79,79,1,1,0,0,43,2007,.082000002,.079000004
22nov2007,109,112,109,0,1,0,0,35,2007,.109,.112
16oct2005,123,123,123,1,1,0,0,21,2005,.123,.123
19jan2002,63,61,61,1,1,0,0,44,2002,.063000001,.061000001
30nov2000,108,107,107,1,1,0,1,43,2000,.108,.107
24may2001,120,118,118,1,1,0,0,29,2001,.12,.118
12jan2001,150,153,150,1,1,1,0,44,2001,.15000001,.153
01feb2001,88,85,85,1,1,0,0,45,2001,.088,.085000001
06jan2000,92,93,92,1,0,0,0,44,2000,.092,.093000002
05sep1999,142,138,138,0,1,0,1,50,1999,.142,.138
14jun2004,153,144,144,1,1,0,0,22,2004,.153,.14399999
05aug2007,184,179,179,1,0,1,1,22,2007,.184,.17900001
02aug2006,159,165,159,1,1,0,0,22,2006,.15899999,.16500001
23jul2004,89,94,89,1,1,0,0,27,2004,.089000002,.093999997
21sep2007,232,234,232,1,0,0,0,32,2007,.23199999,.234
10oct2004,207,197,197,1,1,1,0,21,2004,.207,.197
11jul2004,195,190,190,0,1,0,0,21,2004,.19499999,.19
27may2006,107,113,107,1,1,0,0,29,2006,.107,.113
25aug2007,139,134,134,1,1,0,0,26,2007,.139,.134
05may2002,121,111,111,0,1,0,0,38,2002,.121,.111
12sep2002,177,184,177,1,1,1,0,21,2002,.177,.184
03mar2007,62,62,62,1,0,0,0,52,2007,.061999999,.061999999
24may2002,189,191,189,1,1,0,1,44,2002,.189,.191
24jun2002,109,120,109,1,1,0,0,24,2002,.109,.12
08dec2006,186,190,186,1,1,0,0,23,2006,.186,.19
12jun1999,131,129,129,1,1,0,0,23,1999,.131,.12899999
25feb2003,242,244,242,1,1,1,1,38,2003,.242,.244
19jul2002,195,182,182,1,1,0,0,44,2002,.19499999,.182
14jan2002,113,99,99,1,1,0,1,35,2002,.113,.098999999
12nov2000,188,183,183,1,1,1,0,29,2000,.18799999,.183
22apr2007,174,175,174,1,0,0,0,39,2007,.17399999,.175
28dec2003,125,123,123,0,1,0,0,27,2003,.125,.123
16jan2006,41,40,40,1,1,0,0,30,2006,.041000001,.039999999
23dec2000,221,218,218,1,1,0,1,39,2000,.221,.21799999
17feb2004,142,138,138,1,1,0,0,30,2004,.142,.138
29jan2006,141,136,136,1,1,0,1,22,2006,.141,.13600001
09dec2004,99,104,99,1,1,0,0,47,2004,.098999999,.104
03mar2003,143,147,143,1,1,0,0,26,2003,.14300001,.147
02dec2001,85,79,79,1,1,0,0,26,2001,.085000001,.079000004
21jan2006,95,93,93,1,1,0,0,35,2006,.094999999,.093000002
05jun2001,229,238,229,1,1,0,0,47,2001,.229,.23800001
26sep1999,155,144,144,1,1,1,1,42,1999,.155,.14399999
20jan2001,210,203,203,1,1,0,0,52,2001,.20999999,.20299999
18mar2001,138,134,134,1,1,0,0,25,2001,.138,.134
31oct2005,219,209,209,1,1,0,1,27,2005,.219,.20900001
28nov2004,129,117,117,1,1,0,0,21,2004,.12899999,.117
14aug2003,116,117,116,1,0,1,0,23,2003,.116,.117
31oct2004,152,150,150,1,1,0,0,21,2004,.152,.15000001
25jan2007,144,144,144,1,1,1,0,51,2007,.14399999,.14399999
13sep2007,0,0,0,0,1,1,0,80,2007,0,0
12sep2002,56,55,55,1,0,0,0,37,2002,.056000002,.055
04aug2003,136,137,136,1,1,0,0,29,2003,.13600001,.13699999
08jan2001,137,150,137,1,1,0,0,22,2001,.13699999,.15000001
18sep2004,202,188,188,1,1,0,0,29,2004,.20200001,.18799999
21feb2001,18,16,16,1,1,0,0,22,2001,.017999999,.016000001
01jun2001,186,197,186,1,1,0,1,21,2001,.186,.197
31oct2004,115,116,115,1,1,1,0,27,2004,.115,.116
26nov2005,60,59,59,1,1,0,0,44,2005,.059999999,.059
01feb2003,129,131,129,0,1,0,0,44,2003,.12899999,.131
24mar2001,182,171,171,0,1,0,0,27,2001,.182,.171
05jan2007,136,130,130,1,1,0,0,49,2007,.13600001,.13
28sep2005,98,96,96,1,1,0,0,21,2005,.097999997,.096000001
03sep2003,71,70,70,0,1,0,0,21,2003,.071000002,.07
12nov1999,219,216,216,1,1,1,1,30,1999,.219,.21600001
04jul2000,114,116,114,1,1,0,0,23,2000,.114,.116
02jul2006,137,135,135,1,1,0,0,29,2006,.13699999,.13500001
14jan2006,76,78,76,1,1,0,0,27,2006,.075999998,.078000002
25sep2004,165,171,165,1,1,0,0,25,2004,.16500001,.171
20jul2005,160,155,155,0,1,0,0,44,2005,.16,.155
21jan2006,86,79,79,1,1,0,0,50,2006,.086000003,.079000004
07mar1999,207,215,207,1,1,0,1,44,1999,.207,.215
21sep2005,175,167,167,1,1,0,0,42,2005,.175,.167
14jul2007,158,170,158,1,1,0,0,29,2007,.15800001,.17
10feb2007,122,122,122,1,0,0,0,67,2007,.122,.122
23nov2007,122,125,122,0,1,0,0,25,2007,.122,.125
08feb2001,75,76,75,1,1,1,0,41,2001,.075000003,.075999998
20feb2006,167,169,167,0,1,0,1,49,2006,.167,.169
14jul2002,236,228,228,1,0,0,0,53,2002,.236,.228
15may2004,155,157,155,1,1,1,0,34,2004,.155,.15700001
16nov2002,140,140,140,1,1,0,0,42,2002,.14,.14
30jul2000,119,113,113,1,1,0,0,23,2000,.119,.113
30mar2002,144,148,144,1,1,0,0,38,2002,.14399999,.148
19jun2006,174,175,174,1,1,1,0,21,2006,.17399999,.175
12jun2001,75,76,75,1,1,0,0,25,2001,.075000003,.075999998
08oct2007,113,110,110,0,1,0,1,22,2007,.113,.11
23sep1999,82,85,82,1,1,0,0,31,1999,.082000002,.085000001
27jun2004,134,139,134,1,1,0,0,22,2004,.134,.139
20apr2003,106,105,105,1,1,1,0,27,2003,.106,.105
06mar2005,127,123,123,1,1,1,1,30,2005,.127,.123
23aug2003,133,127,127,1,1,1,0,33,2003,.133,.127
03aug2002,202,197,197,1,0,0,0,24,2002,.20200001,.197
20jan2000,170,174,170,1,1,0,1,22,2000,.17,.17399999
08may2002,190,183,183,1,1,0,0,24,2002,.19,.183
29may2005,159,160,159,1,1,0,0,22,2005,.15899999,.16
14mar2003,202,197,197,1,0,0,0,24,2003,.20200001,.197
17jan2002,181,192,181,1,1,0,0,53,2002,.18099999,.192
28apr2007,92,87,87,0,1,1,0,44,2007,.092,.086999997
23apr2006,39,37,37,0,1,0,0,38,2006,.039000001,.037
29jul2006,167,169,167,1,1,0,0,22,2006,.167,.169
01aug2002,99,103,99,1,1,0,0,21,2002,.098999999,.103
01nov2007,137,137,137,1,1,0,0,71,2007,.13699999,.13699999
19oct2001,240,240,240,1,1,0,1,34,2001,.23999999,.23999999
16may1999,217,218,217,0,1,1,0,32,1999,.21699999,.21799999
20may2006,124,123,123,1,1,0,0,34,2006,.124,.123
15oct1999,211,197,197,1,1,0,0,27,1999,.211,.197
14nov1999,170,172,170,0,1,0,0,44,1999,.17,.17200001
15apr2006,134,140,134,1,0,0,0,28,2006,.134,.14
04feb2005,148,137,137,1,1,0,0,41,2005,.148,.13699999
19nov2005,90,92,90,1,1,0,0,24,2005,.090000004,.092
11aug1999,136,142,136,1,1,0,0,34,1999,.13600001,.142
08feb2002,148,149,148,1,0,0,0,35,2002,.148,.149
26jul2003,139,138,138,1,1,0,0,25,2003,.139,.138
23jun2002,176,175,175,0,1,0,0,34,2002,.176,.175
27jun2003,104,104,104,1,0,0,0,21,2003,.104,.104
13feb1999,145,149,145,0,1,0,0,32,1999,.145,.149
05feb1999,236,235,235,1,1,1,0,48,1999,.236,.235
14nov2003,192,203,192,1,1,0,0,39,2003,.192,.20299999
28may2004,81,82,81,1,1,0,0,24,2004,.081,.082000002
25apr2005,190,177,177,0,1,0,0,42,2005,.19,.177
01jan2005,139,134,134,1,1,0,0,37,2005,.139,.134
25apr2004,100,102,100,1,1,0,0,22,2004,.1,.102
17mar2004,101,93,93,1,1,0,1,72,2004,.101,.093000002
31jul2007,90,95,90,1,1,0,0,23,2007,.090000004,.094999999
12dec2004,189,176,176,1,1,0,0,28,2004,.189,.176
02aug2002,115,113,113,1,1,0,0,37,2002,.115,.113
02dec2002,86,82,82,1,1,0,1,50,2002,.086000003,.082000002
24jan2006,170,157,157,0,1,0,0,21,2006,.17,.15700001
04feb2006,116,117,116,1,1,1,0,21,2006,.116,.117
18oct2003,108,103,103,1,1,0,0,30,2003,.108,.103
09apr2006,169,164,164,1,1,0,1,26,2006,.169,.164
24may2005,151,151,151,1,1,0,0,56,2005,.15099999,.15099999
17jan2004,108,109,108,1,1,0,0,25,2004,.108,.109
24dec2002,89,90,89,1,1,0,0,30,2002,.089000002,.090000004
14jan2004,130,127,127,1,1,0,0,35,2004,.13,.127
26jun2005,161,165,161,0,1,0,0,31,2005,.161,.16500001
08jun2007,177,170,170,1,0,0,0,38,2007,.177,.17
19sep2003,114,115,114,1,1,1,0,35,2003,.114,.115
14aug2004,119,118,118,0,1,0,0,61,2004,.119,.118
24jan1999,171,166,166,0,1,0,0,24,1999,.171,.16599999
18dec2004,176,176,176,1,1,0,0,49,2004,.176,.176
27oct2004,105,103,103,0,1,0,0,53,2004,.105,.103
11may2001,81,86,81,1,1,0,0,22,2001,.081,.086000003
26oct2004,186,186,186,0,0,0,1,43,2004,.186,.186
20apr2003,82,83,82,1,0,0,0,44,2003,.082000002,.082999997
29sep2007,62,62,62,1,0,0,0,28,2007,.061999999,.061999999
28jan2007,153,149,149,0,1,0,0,33,2007,.153,.149
21may1999,129,138,129,1,1,0,0,38,1999,.12899999,.138
15apr2001,206,204,204,0,1,0,0,36,2001,.206,.204
04feb2005,176,177,176,1,1,1,1,30,2005,.176,.177
28aug2003,104,107,104,1,1,1,0,40,2003,.104,.107
14sep2002,133,129,129,0,1,0,0,24,2002,.133,.12899999
